date_time,username,user_id,post_type,text,text_uncut,image
2022-11-07 02:27:36,หญิง ธัชภรณ์,100055431347515,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', '“', 'หอพัก', 'หญิง', 'ปิ่น', 'สุข', '”', 'สัญญา', '10000', 'เดือน', 'ธันวาคม', 'หมดสัญญา', 'เดือน', 'มิถุนายน', '2566', 'ห้อง', '4000', 'เดือน', 'ไฟ', 'หน่วย', '8', 'ค่าน้ำ', 'หน่วย', '18', 'โต๊ะ', 'หนังสือ', 'เก้าอี้', '2', 'ตัว', 'ตู้เสื้อผ้า', 'เตียง', 'ชั้น', '1']",ขายสัญญา “หอพักหญิงปิ่นสุข” ค่าสัญญา 10000 เข้าอยู่ได้เดือนธันวาคม หมดสัญญาเดือนมิถุนายน 2566 ค่าห้อง 4000เดือน ค่าไฟหน่วยละ 8 ค่าน้ำหน่วยละ 18 โต๊ะหนังสือเก้าอี้2ตัวตู้เสื้อผ้าเตียง ชั้น 1,
2022-11-09 19:31:16,Sudawan Permped,100001300677446,ประกาศของหาย,"['airpod', 'ขวา', 'หาย', 'น้อง']",AirPods ข้างขวาหายวันนี้มีใครเห็นน้องบ้างมั้ยคะ,https://m.facebook.com/photo/view_full_size/?fbid=5484232768296691&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=encrypted_tracking_data.0AY8DVbhFn0fSlbwUS9ix88nHwcmGksrflqhCPHFDi5KpGXcw_jZRnc7_0GUH2XuX_XZAIQt1qTMb-iYSj-iClGSc5z9-rGnu8aj2pYj2qvYeo2ms0fthaZteJTV3Hvy2V9PGWehLYKyZtMhTY7DDMBnYe6BbSx0xHqMKWIXK7_FStWUk3AZ7-mGgvjlUwbod9mH_NeB_OJsNE49UqoOpjdlblIQfpgi8keOLOSu8X1nMHLCSJsm33f2GBAHM4iolAoM-nydh73cErMWZDBSZtaC3-GYefLeFNzGXU8affw5X2U76CNzkF8gHHM0kS__ntzgV1YPW0hQ9Z964NilvcZ4TnY8UV05vJhbCvBbeS7_0WK16h8r_hh3stV-fLeV6_iBMx-BhUshLHJw3bSt9KH3w-vUUQBSHYYUVHNRr0ByoYNlCCHkmxuyFZPGVAgTFwmsqd3afWyOwrbxiGuFiJgZ7tZMyHw3OJBe_AakVJfWixNqVW8i5mYNHRsLnQrIXertuky7lArV7OUb7EoyBdrfGJklosMK-oXbN92XbCH9GoZWQUd94AG5-Bis1bCNU6nf1H89rPgLtzWHvPo4zK4CZEnN0pmtiSC2fcLk_nvpBKNIH9C3CpmT-fQlCh5W1kz6ucb7vt8z-61Gz_heNA26pMQdonqeTFz1vsG-25lCumeq1s36X1JywfQ8EH_LlG3TRH98aygd_V2Wc1BihBw_WNfZCsQ2I2te6_L5FbscF4tChHK4YS45VAICnT8b9SUqPcBRsXUOU1X2ndR8bkwFlHGUEIJ4qj3igu-BsUtohy4o2FHwqE7t2H311YchJ9dY55ZzwysrZ8gaPROEJ-selfpWhs2njWgimS-fCpdBOmx8AYT7Q3UnN-NIWgEnXeCCUhnKDvzvYP1nvT7OYKUdxL5c5rR8K9-uTq4XJCTatSd0GTZy0yQXIp2mDchOt40Qrt9WJYmQj7zGY9s547MPMTDWEmVMIdZlYR7sGpPbduNGrGG0mh1FIey9W7aoXHUMcdwY7anOOkUVAl9D8sQnFyn2ntvDoSVTumhpw1Rbg712CHhtewbHAoKzApyYduJUloHAga0WTzveieahvUSsq4-5XwFocxUGefh79C4k&__tn__=%2Cg
2022-11-09 19:54:41,Suthasinee Phuekcharoen,100004842135097,ประกาศของซื้อขาย,"['ส่งต่อ', 'รองเท้าหนัง', 'เบอร์', '41', '500', 'บาท', 'ซื้อ', '690', 'บาท', 'ลด', 'ใส่', 'นัด', 'มอ']",ส่งต่อรองเท้าหนังเบอร์41ครับ500บาทซื้อมา690บาทลดได้นิดหน่อยใส่แค่ครั้งเดียว นัดรับหลังมอครับ,https://m.facebook.com/photo/view_full_size/?fbid=2237295056441877&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
2022-11-09 22:03:23,KMUTNB Community,5294139320668258,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', 'หอ', 'คา', 'ซ่า', 'อากาศ', '์', 'เด้', 'น', 'tt']",มีใครขายสัญญาหอ คาซ่า อากาศ การ์เด้นมั้ยคะTT,
2022-11-09 23:34:12,Thyt Bam,100006140804149,ประกาศของหาย,"['หูฟัง', 'แบบนี้', 'ไหม', 'หาย', 'บริเวณ', 'ตึก', 'นว', 'นท', 'ร', 'ราชินี']",มีใครเห็นหูฟังแบบนี้อีกข้างไหมคะ หายบริเวณตึกนวมินทรราชินี,https://m.facebook.com/photo/view_full_size/?fbid=3403780323169961&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
2022-11-10 06:19:55,Jaranachai Kaewputtan,100002586383578,ประกาศของหาย,"['ลืม', 'หัว', 'ชาร์จ', 'ยี่ห้อ', 'soni', 'ไหม', 'ลืม', 'ห้อง', 'cento', 'ห้องสมุด', 'วิศวะ', 'ตึก', '82', 'ชั้น', '3', 'รับคืน', 'เคา', 'เต', 'อร', '์', 'หน้า', 'ห้อง']",มีใครลืมหัวชาร์จยี่ห้อ Sony ไหมครับ ของลืมไว้ที่ห้อง centos ห้องสมุดวิศวะ ตึก82 ชั้น3 ไปรับคืนได้ที่เคาเตอร์หน้าห้องนะครับ,https://m.facebook.com/photo/view_full_size/?fbid=5571377696291721&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=encrypted_tracking_data.0AY_AqVSaBmzOeZIMN7VVxRdpoLrdRoy1vkLr8aMD4Y4mD4j72aQchj67oIw7Y8KRJx213Lfh491Sqq-4nflTBJYrqiUuBsyClH-xgOdi89RSp35nEeSPNC5C3tRdQvsQALRPGT8WVQgIoC-D5NVWZ2Lz_llSLvZTbGiMbvU1MOAgE_aLWfVYR7JFAsxMJD15JsXy9yLLf_GO_PPp7bod2dDHRSF2iZuUTSmAnjDdg3laI0zqyLzFEO1XSqdyNBQG9zRscwnIujxqw35IQ__Oxnb6u1xtLWaeGR-9z3EUkZ2FxD2GQfnTFvAcgySbStFVgPb7Mm714voBstZbFGqcgWE1yI9dQQl0E6Xj4f3yWCXTTeArGiL6n030X01bEopSk_7lG_FixufaVbTDdBaNEsFU3YTErhn7Axc-1XaP7zK7St14IOuiF4t7w9IlljJGjEqnEe7_hllBncT8nYhYosuA0vV8Rpn0SCdvJXLAPHRvMl7_tdw5aQ3knf3arrv8g70hb5Bup8b86EJLZ4fPhgWFFHIBzXdINLqrR_JpWhc3cX0CNd2M7cTD71aODkCVmjwQC5EmzH9N1-Va83cnrJqKaV5MWMYm6QJnECu2gas1MAxlHthJ4r0S1zxT31T3uQEKAcLL0Yvj-1RLWgek4oi7XvmFcjkVrkSRruLA7r1LpBpU3syzAROWgaUHUhnVmLXILTog9ST0sbqEqIHuMXlqfzNhGK3s-YfotcJRFZJwY3qXoMKqRA9WX3M2vBJWdY8NkiyvPsroKqjhMyjYFxUMxsQYLPeoD1340FYXoN0dzWkyzgNuhZ8C1fSe8NoqmLSciNW_21yMaJbQab1OO0LQmwJdVx4YNp7FgGMFZ22X40vMUxyIMhgO07DF2mCTVkL10H9bqpYlJY0BwGT0kAS2gEKnZUTj2z0hJf4tmcNW2lZnMOMdVck1QQbh4xjN9Bi215cRmILq9_YTwBfvh912mYn5m76JGqPavbPI0vPWiHxyPyAOPVqpyAjpSn3d3597cz5zfhdVhSBbwYDXG7AtwPhpKYbqCRHQGIEL3S6_Xs7WDC73td2_yLFBAk1r_96aM3HPoOGhheODJEqyY1nFN-kXafKifM1BKQcYe1M&__tn__=%2Cg
2022-11-08 19:47:11,Odelia Roar,100010537351720,ประกาศของซื้อขาย,"['แถว', 'มอ', 'พวงมาลัย', 'ขาย', 'ซื้อ', 'เพื่อน', 'สรุป', 'วิชา']",แถวมอมีพวงมาลัยขายมั้ยคะจะซื้อให้เพื่อนที่ส่งสรุปให้เราทุกวิชา,
2022-11-07 22:15:49,Ronnakorn Ployprom See You,100003031944696,ประกาศของซื้อขาย,"['ขาย', 'สเปรย์', 'ฉีด', 'หัว', 'สี', 'ดำ', 'ไหม', 'แถว', 'ม']",มีใครขายสเปรย์ฉีดหัวสีดำไหมครับแถวหลัง ม,
2022-11-08 21:55:19,Ratchapol Phuangprang,100000266430342,ประกาศของหาย,"['ขออนุญาต', 'แอดมิน', 'น้อง', 'ลืม', 'ร้าน', 'โรตี', 'ชา', 'ชัก', 'พระนครเหนือ', 'น้อง', 'ติดต่อ', 'คืน', 'ปล', 'ติด', 'ต่อมา', '1', 'อาทิตย์', 'ขออนุญาต', 'กำจัด']",ขออนุญาตแอดมินครับ พอดีมีน้องลืมของไว้ที่ร้านกูโรตีชาชัก พระนครเหนือครับ ถ้าน้องอยู่ในกลุ่มนี้ติดต่อรับของคืนได้เลยครับ ปลหากไม่ติดต่อมาภายใน 1 อาทิตย์ ขออนุญาตนำไปกำจัดนะครับ,https://m.facebook.com/photo/view_full_size/?fbid=5956649097687246&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
2022-11-04 10:55:12,เหล่ท่อ หล่อเท่,100041371466563,ประกาศของซื้อขาย,"['หา', 'หอพัก', 'มอ', 'หอ', 'เดือน', '5000', 'ขาย', 'สัญญา', 'เดือน', 'มกราคม']",หาหอพักหลังมอ หอรวม เดือนละไม่เกิน5000 หรือใครอยากขายสัญญาลงได้ค่า ขอเข้าอยู่ได้เดือนมกราคม,
2022-11-08 13:27:29,Aklaratut Mik,100001244933627,ประกาศของซื้อขาย,"['ขออนุญาต', 'ขายของ', 'ขาย', 'ตู้เย็น', 'midea', '17', 'q', '1000', 'บาท', 'ขาย', 'เครื่องซักผ้า', '4', 'kg', '200', 'บาท', 'ขาย', 'หอ', 'ดุษฎี', 'มาศ', '2', 'บ']",ขออนุญาตขายของที่ไม่ใช้ครับ ปิดการขายครับ ตู้เย็น Midea 17 q 1000 บาท ขายแล้ว เครื่องซักผ้า 4 kg 200 บาท ขายแล้ว สามารถมารับเองได้ที่หอดุษฎีมาศ2 ได้เลยครับบ,https://m.facebook.com/photo/view_full_size/?fbid=5814465071938266&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
2022-11-08 14:53:26,Beam Nuttphum,100000856876749,ประกาศของซื้อขาย,"['ทราบ', 'ม', 'ร้าน', 'ขาย', 'ประทีป', 'หรือว่า', 'แบ่ง', 'ซื้อ', 'สักหน่อย']",สวัสดีครับใครพอจะทราบบ้างครับว่าหลัง ม มีร้านไหนขายประทีปบ้างครับ หรือว่าใครพอจะมีบ้างครับอยากจะขอแบ่งซื้อสักหน่อย,https://m.facebook.com/photo/view_full_size/?fbid=5853483874690117&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=encrypted_tracking_data.0AY_8sn25g8gLyFqT8yX6NhNW_P5HTvOsI6yYOZy6E_KfFExTGzTYNxK273LF7weq-h8giQ-Lf-o4_IvjSdOxtAxXc9yf4jbGDx6-uQOE_UT9O2RQ8KThYzzOGlAblD5HFnSOvCr-24cBF5T2wCy9ZYn0v0PBic9KXuXIgKbPvpfNQdlbpqUdNaE_N66bJM-jlFRIEdINuu2wsnQpxdS8vZrH4g-kLHtMq6xUU_raxr09vmsRkbahnoG6eR08ZWBmaAwV1roGSOV0sge19wi8QsUeULWCQRsuRGd-RHkUvr_RcYJ8ymctHCUTT722zkcuURePYSAU_xXwXcHT80tUMX5aoKgs7tfzrgou3d5vtFb7FYqGeE8YXWFTfq7I7sjb-kkYHqrbgkcxpxakk1ZFwjHYKvrLho-PLGCBCraAsD8zioXW-KseRIDx_FHr56PoH32kKSsIgQnlU80FwESYs1keHjO8dFbfBMctil1FYzIb0DXfOcZ5S6Ok1ZbdQHTO5tS8Y7iNeDka0VPL86BzUy4ZSst2yQzcX8twhxnLFQIwYLC-6XgGXlgsdnG9joIauM0nd68UhWxkQUKFvIfyPjtOuhResPgn0vmOp2P3nOyO8QGaAY2M4m3PCtxfsiHC6x3dGuEUUEnaZzCA3z5vsniwkAZrhIgebluMpzvADLCv1_Ld2sRq9dvXohsr0qFN1FJUU6XEWiKVhDbQX86VIHmxL3rO7-VZ3m6TfeM-3XlhgjnxJt7Fq7O-DGZZjwn0LBH4NlTQRXWHUITQPHy7EQePj75xahorBjW58C-LaN1p7DC5p4IZaYKEgFehmV_jVfp5ignpI7VWwPAIpYiMS-ksDjmw-d5sB6xKCpxPLj8YDOE7PhyjJw7fAetI8kLve5Y6sfL1mq1zzbbpL1wMEPBYpY8nIPLh3-NoHYAn4RTarmkDqS92TkClDMOo07ERrWDo9WHIWT4kElXkrlpyP5jaLQmMei6P1sUXtK8K67qXjOyyrWOtyrVAVJLTCiotSn-VF7wsBLxIwitfmtoqGm9ut7CNoLCdEhloEoFCjQT-UKU8GqETR9t1pUC5PeCGq_1nq1nU3GbnKtxb06aA9I85Ro-r3rRfyYXvUajZvqk&__tn__=%2Cg
