date_time,username,user_id,post_type,text,image
2022-10-28 21:09:56,Jum Bo,100014132670545,ประกาศของซื้อขาย,"['ขาย', 'ขาย', 'สัญญา', 'หอ', 'atom', 'place', 'สัญญา', 'ห้อง', 'เดือน', 'สุดท้าย', 'จ่าย', '15000', 'บาท', 'สัญญา', 'เดิม', '16000', 'บาท', 'ได้คืน', '10000', 'บาท', 'เดือน', 'ธันวาคม', 'ห้อง', '26', 'ตรม', 'ชั้น', '4', 'วิว', 'ด้านหน้า', 'ห้อง', 'เดือน', '6000', 'บาท', 'น้ำ', 'หน่วย', '18', 'บาท', 'ไฟ', 'หน่วย', '8', 'บาท', 'เฟอร์นิเจอร์', 'บิ้วท์', 'อิน', 'ตู้เย็น', 'ทีวี', '42', 'นิ้ว', 'แอร์', 'ลิฟต์', 'เครื่องทำน้ำอุ่น', 'ที่นอน', '6', 'ฟุต', 'นอน', 'internet', 'wifi', '4', 'user', 'ฟรี', 'เครื่อง', 'ทำ', 'อุ่น', 'ห้องน้ำ', 'แยก', 'โซน', 'เปียก', 'แห้ง', 'ปลั้ก', 'ห้อง', 'ลิฟต์', 'ประตูเข้า', 'หอ', 'คีย์', 'การ์ด', 'กุญแจ', '2', 'ดอก', 'คีย์', 'การ์ด', '2', 'ใบ', 'ไม่ต้อง', 'เสียเงิน', 'ตู้', 'ซักผ้า', 'หยอด', 'เหรียญ', 'ตู้', 'กดน้ำ', 'ชั้น', '6', 'ส่วนกลาง', 'นั่ง', 'อ่านหนังสือ', 'ติด', 'ซุ่ม', 'คา', 'เฟ', 'สะดวก', 'เวลา', 'อ่านหนังสือ', '711', 'เลี้ยง', 'แมว', 'สนใจ', 'ห้อง', 'inbox']",https://m.facebook.com/photo/view_full_size/?fbid=1505580833256325&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
2022-10-29 23:17:20,Mint Sopanat,100010367850418,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', 'หอพัก', 'หญิง', 'hyde', 'park', 'corner', 'หอ', 'โซน', 'หอ', 'เปิ่น', '2', '10000', '฿', '‼', 'ผ่อน', '2', 'งวด', 'ทัก', 'สอบถาม', '•', 'เงินประกัน', '10000', 'รับคืน', '•', 'ห้อง', '4900', '฿', 'เดือน', '•', 'ไฟ', '8', 'ค่าน้ำ', '18', 'ขั้นต่ำ', '100', '•', 'เตียง', '35', 'ฟุต', 'แอร์', 'ตู้เสื้อผ้า', 'โต๊ะ', 'เก้าอี้', 'อ่านหนังสือ', 'เครื่องทำน้ำอุ่น', 'กระจก', 'ห้อง', 'ซิงค์', 'ล้างจาน', 'เราเตอร์', 'wifi', 'ห้อง', '•', 'ร้านกาแฟ', 'ติว', 'อ่านหนังสือ', 'หอ', '•', 'สัญญา', '30', 'เม', 'ย', '66', '•', 'หอ', 'เครื่องซักผ้า', 'หยอด', 'เหรียญ']",https://m.facebook.com/photo/view_full_size/?fbid=1753977341624511&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
2022-10-29 23:52:01,Sirawit Sriprathumwong,100012423645421,ประกาศของหาย,"['พบเห็น', 'iphon', '7', 'เครื่อง', 'สี', 'ดำ', 'ทำ', 'ตก', 'แถวๆ', 'สามเกลอ', 'สลัด', 'โรล']",
2022-10-28 21:40:32,KMUTNB Community,1105635556991565,ประกาศของซื้อขาย,"['ส่งต่อ', 'กระโปรง', 'นักศึกษา', 'เอ', '1', 'เอว', '25', '16', '2', 'เอว', '26', '16', 'ตัว', '100', 'ฟรี', 'นัด', 'มอ', 'รูป', 'dm', 'ka']",
2022-10-29 17:38:20,Pattaranan Khachai,100008160340707,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', 'หอพัก', 'หญิง', 'กาญจน์', 'ห้อง', 'ตึก', 'ตึก', '3', 'ติดกับ', 'บ้านเรือน', 'ไทย', 'ชั้น', '5', 'ลม', 'เย็น', 'ตอนเช้า', 'แดด', 'แรง', 'เสียง', 'สงบ', 'เดิน', 'เหนื่อย', 'ประตู', 'มอ', 'ออกมา', 'เลี้ยวซ้าย', 'ตรงข้าม', 'หอ', 'ชาย', 'จินตนา', 'เดินทาง', 'สะดวก', 'ร้านอาหาร', 'จิปาถะ', 'เจ้าของ', 'หอ', 'ใจ', 'ดีมาก', 'ซ่อม', 'ติดต่อ', 'เจ้าของ', 'หอ', 'ผู้ดูแล', 'หอคอย', 'ทำความสะอาด', 'ที่จอดรถ', 'มอเตอร์ไซค์', 'รายละเอียด', 'ค่าใช้จ่าย', 'สัญญา', 'ประกัน', 'ห้อง', '10000', 'บาท', 'ห้อง', 'เดือน', '5000', 'บาท', '15000', 'บาท', 'สัญญา', '1', 'ปี', 'ตอนนี้', '9', 'เดือน', 'เดือน', 'พฤศจิก', 'รก', 'ฎา', 'หมดสัญญา', 'เดือน', 'กรกฎาคม', 'พศ', '2566', 'รายละเอียด', 'ห้อง', 'ห้อง', 'เดือน', '5000', 'บาท', 'ค่าน้ำ', '8', 'บาท', 'ขั้นต่ำ', '50', 'บาท', 'เดือน', 'ไฟ', '18', 'บาท', 'มีค่า', 'ส่วนกลาง', 'กุญแจ', 'คีย์', 'การ์ด', '1', 'ชุด', 'สิ่งอำนวยความสะดวก', 'หอ', 'เครื่องซักผ้า', 'ชั้น', '1', '3', 'เครื่อง', 'เครื่องกรองน้ำ', 'ชั้น', '1', '1', 'เครื่อง', 'ตู้', 'กด', 'เซเว่น', '1', 'เครื่อง', 'ของกิน', 'เครื่องใช้ไฟฟ้า', 'เฟอร์นิเจอร์', 'ห้อง', 'แอร์', 'ตู้เสื้อผ้า', 'เตียง', '5', 'ฟุต', 'โต๊ะ', '1', 'ตัว', 'เก้าอี้', '2', 'ตัว', 'ระเบียบ', 'ราวตากผ้า', 'ตาข่าย', 'นก', 'ห้องน้ำ', 'ชั้นวางของ', '2', 'ตำแหน่ง', 'ฝักบัว', 'หน้า', 'กระจก', 'free', 'wifi', '1', 'user', 'ใช้ได้', '2', 'เครื่อง', 'สนใจ', 'ib', 'สอบถาม', 'ติดต่อ', 'ดู', 'ห้อง', 'แจ้ง', 'ปล', 'รูปหน้า', 'ตึก', 'ถ่าย', 'ตอนกลางคืน', 'ฝนตก', 'โดยปกติ', 'มืด', 'แล้วก็', 'วังเวง', 'ห้อง', 'ทำความสะอาด', 'เรียบร้อย', 'รูป', 'ห้อง', 'เจ้าของ', 'หอ', 'ห้อง']",https://m.facebook.com/photo/view_full_size/?fbid=3458293284452649&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
2022-10-29 17:20:06,ปริญญา พรมพัตร คับ,100006938178305,ประกาศของหาย,"['หา', 'แอร์', 'ต', 'เคส', 'ลาย', 'สลัก', 'หาย', 'ห้องสมุด', 'ชั้น', '6', 'วันที่', '19', 'ตุลา']",https://m.facebook.com/photo/view_full_size/?fbid=3252306315010609&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
2022-10-28 01:05:07,KMUTNB Community,655260745960523,ประกาศของซื้อขาย,"['ตู้เย็น', 'มือสอง', 'สภาพ', 'ดี', 'ขาย', 'รูป', 'ราคา']",
2022-10-26 10:22:49,MaxNum Athikan,100025032878244,ประกาศของหาย,"['sound', 'peac', 'h', '1', 'ซ้าย', 'หาย', 'สถานที่', 'มอ', 'เจอ', 'รบกวน', 'ทัก', 'ขอบคุณ']",https://m.facebook.com/photo/view_full_size/?fbid=1252680852242999&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
2022-10-23 14:18:51,Techaphon Chadum,100001825838616,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', 'หอ', 'st', 'place', 'ขาย', 'สัญญา', 'ห้อง', 'เดือน', 'สุดท้าย', 'จ่าย', '15000', 'บาท', 'สัญญา', 'เดิม', '16000', 'บาท', 'ได้คืน', '10000', 'บาท', 'เดือน', 'พฤศิ', 'กาย', 'น', 'ห้อง', '26', 'ตรม', 'ชั้น', '1', 'ห้อง', 'เดือน', '6000', 'บาท', 'น้ำ', 'หน่วย', '18', 'บาท', 'ไฟ', 'หน่วย', '7', 'บาท', 'เฟอร์นิเจอร์', 'บิ้วท์', 'อิน', 'ตู้เย็น', 'ทีวี', '42', 'นิ้ว', 'แอร์', 'ลิฟต์', 'ที่นอน', '6', 'ฟุต', 'นอน', 'internet', 'wifi', '4', 'user', 'ฟรี', 'เครื่อง', 'ทำ', 'อุ่น', 'ห้องน้ำ', 'แยก', 'โซน', 'เปียก', 'แห้ง', 'ปลั้ก', 'ห้อง', 'ลิฟต์', 'ประตูเข้า', 'หอ', 'คีย์', 'การ์ด', 'กุญแจ', '2', 'ดอก', 'คีย์', 'การ์ด', '2', 'ใบ', 'ไม่ต้อง', 'เสียเงิน', 'ตู้', 'ซักผ้า', 'หยอด', 'เหรียญ', 'ตู้', 'กดน้ำ', 'ฟิตเนส', 'ชั้น', '6', 'ร้านกาแฟ', 'ร้านอาหาร', 'ติด', 'ซุ่ม', 'คา', 'เฟ', 'สะดวก', 'เวลา', 'อ่านหนังสือ', '711', 'หอ', 'เลี้ยงสัตว์', 'สนใจ', 'ห้อง', 'ติด', 'ต่อมา', 'fb']",https://m.facebook.com/photo/view_full_size/?fbid=8028704367200345&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=encrypted_tracking_data.0AY8cUmitpIO3Hkls855IGW4L4d_SVUo5udYPwk66U5vq2vk5rgvpaO-y1tDRycXgXwRN3mlIfCgW3D_VBz0s56YPGOBIj3dtuxNUf-0vdd03y4SpBJDIXURU-9Y6hQwNxBECHevvZrUBdDnzfiZMr_1AsJ3NGGTvARuPqZ5BT4-OoNQcEDOIzvPCPTSwmS-kbRqmG8k33wmqScS1PxkvrzLJi_yl4j0gG-WMHeqmErnp56gHdtzcPUQOeak90R0prM46cN26xZ9C5H72a_-GKIjjmftRtlnwQgoXmVIM0iyxVEmuliyF59TyA0Kkqoweb0L1J8CkwJY_ltrM8YALnYJpDKMRcmi8BopuREvloHczx61pz2-3BnXRMxyzK1GDnBymFUICHNweEBaTkQ5A9kqMy0tENNf1plwMH746pRVu2fa6Ypjl5buFEjMye2yAFJ84xVC4sqU0vn1TNV_sbEMDmgIj2qZz3SNmgMXvsNEA3vQQhF9k64AzZIzCLNw9wnD1k4ozmpxwS7P8BPk9ALoctVu7EEsuczGLbXzWUutlil-V7_AhjClsX3i6sV0G49UagiCA5QntTh_RpyMLkXXaU3zngF7ILQhkaIREq_JJg3uNGFZlgt1eRYtgfg8EUx3IUf9pBa69FuQU1vnaWm3t2vRNdX4_zTHh0tiLh6NeYNc_4Vd_EtO0Wa8Z4u3EDoZHfGF06-xtOAKa4mp4lCGQL_wmWzCEoWfKW3CaMmP0llw9fDU5-KuKmhNBLldnnrH1RBXBR1bQclfsp4insE-OjW7kDNeO70bd58TCIwA7UP00DtVdRE9v7i_knW6aErIAdfG_gdW_qyrgZuCxJUqIOOTAApVy8Xhdwlxrzxgw-S-Q3qHOQ_CXnI_SQaaH6uIeDx4OpPo6kLyh5uYT31H_vZg3WbHKv0Tji_j15uNYMH9i-5mm0ftRVR1_M3keX9T1Z3xv3SPTQlixtY7hXp6CStc0YfjVHWXlQEGL1T0O9E2L3X3kiNV8Whpf2wkIme4CQTRCNIlHDOPl1-Cn57u-4rwT038rl-jzQrmhDo6vcpe7CtT6miJK1nZmjLtoQg-KJJUMmvLWIsjd49n5EFMdqo-5HsWJN9v-EAkA5r4&__tn__=%2Cg
2022-10-23 20:44:03,Pang Npm,100008557543599,ประกาศของซื้อขาย,"['ส่งต่อ', 'ของใช้', 'มจพ', 'ขาย', 'พัดลม', 'แอร์', 'ล้อเลื่อน', 'hatari', 'เจล', 'เย็น', 'รี', 'โหมด', 'จอ', 'เย็น', 'ใช้งาน', 'ปกติ', '1200', '฿', 'เครื่องปิ้งขนมปัง', '300', '฿', 'imarflex', '2', 'ชิ้น', 'ลด', '1500', '฿', '1300', '฿', 'ลด', 'บริการ', 'จัดส่ง', 'ระ', 'แวก', 'ซอย', 'วงศ์', 'สว่าง', '11', 'พื้นที่', 'ห่างไกล', 'จัดส่ง', 'บวก', '50', '฿']",https://m.facebook.com/photo/view_full_size/?fbid=2983825161912706&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
